task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1293	b7/9c26c6	2154338	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00024)	COMPLETED	0	2022-06-13 07:28:20.931	59m 54s	59m 43s	100.0%	6.4 GB	7.3 GB	1.1 GB	193.6 KB
902	f1/416604	2153569	run_method (papalexi/eccite_screen/gene+mimosca+NTg5)	COMPLETED	0	2022-06-13 01:22:10.223	7h 6m 9s	23m 28s	98.7%	11.7 GB	12.5 GB	708.1 MB	140.5 KB
590	02/0b27f7	2154427	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-293)	COMPLETED	0	2022-06-13 08:13:46.896	14m 33s	14m 9s	97.6%	25.6 GB	26.5 GB	1.5 GB	176.1 KB
777	fd/f11ec1	2154448	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-146)	COMPLETED	0	2022-06-13 08:26:06.902	2m 33s	2m 29s	89.0%	43.4 GB	44.1 GB	1.5 GB	122.9 KB
398	1e/551a8b	2154446	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-177)	COMPLETED	0	2022-06-13 08:25:20.908	3m 39s	3m 13s	94.9%	27.9 GB	28.6 GB	1.1 GB	147.4 KB
932	46/1d5924	2154456	run_method (papalexi/eccite_screen/protein+schraivogel_method+NTg4)	COMPLETED	0	2022-06-13 08:28:40.921	33.6s	27.1s	82.8%	793.9 MB	1.6 GB	86.7 MB	2.5 KB
818	a0/6d4c8e	2154428	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-229)	COMPLETED	0	2022-06-13 08:14:20.909	14m 59s	14m 9s	97.9%	25.6 GB	26.5 GB	1.5 GB	175.6 KB
1171	7b/7f87cd	2154457	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00023)	COMPLETED	0	2022-06-13 08:29:00.909	33.5s	25.3s	87.9%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
536	0d/1d59d5	2154425	run_method (frangieh/control/gene+seurat_de+NO-SITE-547)	COMPLETED	0	2022-06-13 08:13:35.904	16m 59s	16m 41s	98.3%	6.6 GB	7.4 GB	1.1 GB	172 KB
1374	24/3b8ad1	2154458	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00014)	COMPLETED	0	2022-06-13 08:29:15.921	1m 39s	1m 2s	93.9%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
1430	ed/1debed	2154459	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00028)	COMPLETED	0	2022-06-13 08:29:20.903	1m 44s	1m 3s	94.2%	525.5 MB	1.2 GB	57.9 MB	3.2 KB
890	5a/2c3e25	2153955	run_method (papalexi/eccite_screen/gene+mimosca+NTg2)	COMPLETED	0	2022-06-13 03:39:19.910	4h 53m	22m 55s	97.9%	11.7 GB	12.5 GB	708.1 MB	125.6 KB
495	e0/d2916e	2154431	run_method (frangieh/control/gene+seurat_de+NO-SITE-707)	COMPLETED	0	2022-06-13 08:16:00.912	16m 54s	16m 41s	98.2%	6.6 GB	7.4 GB	1.1 GB	168.9 KB
1109	a8/ee5672	2154463	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00008)	COMPLETED	0	2022-06-13 08:30:55.902	3m 9s	2m 27s	95.2%	3.7 GB	4.5 GB	127.1 MB	4 KB
801	6d/1c5514	2154465	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-820)	COMPLETED	0	2022-06-13 08:32:20.975	2m 43s	2m 40s	90.8%	43.4 GB	44.1 GB	1.5 GB	144 KB
471	b3/5463e1	2154435	run_method (frangieh/control/gene+seurat_de+NO-SITE-187)	COMPLETED	0	2022-06-13 08:18:21.899	16m 58s	16m 37s	98.1%	6.6 GB	7.4 GB	1.1 GB	172.2 KB
582	ec/fcb78a	2154439	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-706)	COMPLETED	0	2022-06-13 08:23:21.905	12m 58s	12m 35s	97.5%	16.5 GB	17.3 GB	1.1 GB	181.9 KB
721	78/8eb214	2154467	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-915)	COMPLETED	0	2022-06-13 08:34:05.911	2m 44s	2m 42s	89.0%	43.4 GB	44.1 GB	1.5 GB	141.1 KB
929	0d/88f9a3	2154470	run_method (papalexi/eccite_screen/protein+seurat_de+NTg3)	COMPLETED	0	2022-06-13 08:36:21.058	33.4s	14.8s	79.7%	471.7 MB	1.3 GB	71.6 MB	2.9 KB
1347	60/e62756	2154471	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00007)	COMPLETED	0	2022-06-13 08:36:50.909	38.5s	11.7s	80.9%	426.3 MB	1.1 GB	57.9 MB	4.1 KB
1403	4b/2fca16	2154472	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method+non-targeting-00021)	COMPLETED	0	2022-06-13 08:36:55.930	38.5s	11.8s	85.5%	490.3 MB	1.2 GB	57.9 MB	4.1 KB
587	d4/1d2dfe	2154426	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-670)	COMPLETED	0	2022-06-13 08:13:45.898	24m 19s	23m 29s	98.6%	8.9 GB	9.8 GB	1.5 GB	163.9 KB
823	82/70c538	2154433	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-812)	COMPLETED	0	2022-06-13 08:16:50.899	23m 4s	22m 38s	98.5%	8.9 GB	9.8 GB	1.5 GB	168.9 KB
866	09/e55cd4	2154449	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-960)	COMPLETED	0	2022-06-13 08:26:20.901	13m 49s	13m 23s	97.3%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
359	6e/c234d5	2154445	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-993)	COMPLETED	0	2022-06-13 08:25:15.897	16m 54s	16m 11s	98.2%	6.6 GB	7.4 GB	1.1 GB	172 KB
769	ce/adbc40	2154453	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-678)	COMPLETED	0	2022-06-13 08:28:15.907	13m 59s	13m 24s	98.0%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
1185	b7/4c4f13	2154479	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00027)	COMPLETED	0	2022-06-13 08:40:10.922	2m 39s	1m 36s	94.9%	3.7 GB	4.5 GB	127.1 MB	4 KB
84	8b/951a73	2153043	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-570)	COMPLETED	0	2022-06-12 23:51:10.988	8h 52m 43s	8h 19m 47s	99.3%	26.2 GB	27.2 GB	1.6 GB	85.7 KB
333	be/9f745e	2154481	run_method (frangieh/control/gene+weissman_method+ONE-NON-GENE-SITE-675)	COMPLETED	0	2022-06-13 08:42:15.903	2m 44s	2m 1s	77.6%	27.9 GB	28.6 GB	1.1 GB	144 KB
681	f9/351740	2154482	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-13 08:42:50.897	2m 49s	2m 28s	85.7%	43.4 GB	44.1 GB	1.5 GB	143.4 KB
1043	85/c0e256	2154484	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00021)	COMPLETED	0	2022-06-13 08:45:00.920	38.5s	23.3s	87.5%	3.5 GB	4.1 GB	113 MB	7.2 KB
387	d7/2d1500	2154460	run_method (frangieh/control/gene+seurat_de+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-13 08:29:35.905	17m 4s	16m 58s	98.0%	6.6 GB	7.4 GB	1.1 GB	171.8 KB
1087	39/89d7ea	2154487	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00002)	COMPLETED	0	2022-06-13 08:46:40.912	33.6s	24.2s	88.2%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
493	db/24092c	2154486	run_method (frangieh/control/gene+weissman_method+NO-SITE-915)	COMPLETED	0	2022-06-13 08:45:41.918	2m 33s	1m 53s	89.6%	27.9 GB	28.6 GB	1.1 GB	143.7 KB
867	80/b4c54c	2154450	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-960)	COMPLETED	0	2022-06-13 08:26:21.913	21m 58s	21m 47s	98.5%	8.9 GB	9.8 GB	1.5 GB	169.3 KB
897	7f/9c382b	2154476	run_method (papalexi/eccite_screen/gene+seurat_de+NTg4)	COMPLETED	0	2022-06-13 08:38:05.900	11m 44s	11m 16s	97.6%	4.3 GB	5.1 GB	730.2 MB	187 KB
1101	3a/a299cd	2154489	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00006)	COMPLETED	0	2022-06-13 08:48:15.901	2m 9s	1m 31s	88.3%	3.7 GB	4.5 GB	127.1 MB	4 KB
819	4b/f351ac	2154455	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-229)	COMPLETED	0	2022-06-13 08:28:21.900	22m 18s	22m 15s	98.5%	8.9 GB	9.8 GB	1.5 GB	167.9 KB
906	0f/51dcc1	2153973	run_method (papalexi/eccite_screen/gene+mimosca+NTg7)	COMPLETED	0	2022-06-13 03:49:19.902	5h 1m 45s	22m 48s	98.6%	11.7 GB	12.4 GB	708.1 MB	147.1 KB
811	cd/038d62	2154454	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-411)	COMPLETED	0	2022-06-13 08:28:20.903	22m 59s	22m 41s	98.4%	8.9 GB	9.8 GB	1.5 GB	170.3 KB
1160	e9/2956b4	2154491	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method+non-targeting-00021)	COMPLETED	0	2022-06-13 08:49:50.911	1m 39s	1m 2s	93.3%	3.7 GB	4.5 GB	142.2 MB	3.6 KB
1195	39/996594	2154496	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00029)	COMPLETED	0	2022-06-13 08:51:20.905	33.6s	24.5s	88.0%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
1381	70/94c30e	2154497	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00016)	COMPLETED	0	2022-06-13 08:51:30.908	1m 34s	34.4s	90.5%	957.9 MB	1.8 GB	95 MB	3.6 KB
1119	48/16a23e	2154060	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00010)	FAILED	140	2022-06-13 04:53:04.907	4h 15s	4h 10s	-	-	-	-	-
903	1b/32bd95	2154495	run_method (papalexi/eccite_screen/gene+weissman_method+NTg5)	COMPLETED	0	2022-06-13 08:51:05.900	2m 39s	2m 1s	95.7%	17.6 GB	18.2 GB	708.1 MB	176.1 KB
250	4d/076dc7	2154480	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-836)	COMPLETED	0	2022-06-13 08:42:10.902	12m 59s	12m 19s	96.9%	24 GB	24.9 GB	1.6 GB	176.8 KB
486	2e/fadb10	2154485	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-136)	COMPLETED	0	2022-06-13 08:45:40.900	9m 39s	9m 4s	97.5%	16.4 GB	17.2 GB	1.1 GB	182 KB
1029	37/65f999	2154503	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de+non-targeting-00018)	COMPLETED	0	2022-06-13 08:55:20.898	1m 39s	1m 22s	94.2%	3.5 GB	4.3 GB	135.1 MB	4.1 KB
478	4f/63fe6b	2154488	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-678)	COMPLETED	0	2022-06-13 08:47:15.921	9m 49s	9m 9s	97.2%	16.5 GB	17.3 GB	1.1 GB	182 KB
910	a6/28ecea	2153974	run_method (papalexi/eccite_screen/gene+mimosca+NTg8)	COMPLETED	0	2022-06-13 03:49:20.917	5h 7m 59s	24m 30s	98.2%	11.7 GB	12.5 GB	708.1 MB	117 KB
1050	16/f180f0	2154149	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00023)	COMPLETED	0	2022-06-13 05:45:19.925	3h 12m	3h 11m 29s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
626	f5/3b7f9a	2154474	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-724)	COMPLETED	0	2022-06-13 08:37:35.898	20m 9s	19m 38s	98.1%	25.6 GB	26.5 GB	1.5 GB	175.7 KB
350	ae/0bbc00	2154483	run_method (frangieh/control/gene+schraivogel_method+ONE-NON-GENE-SITE-409)	COMPLETED	0	2022-06-13 08:43:55.941	16m 9s	15m 20s	97.2%	16.6 GB	17.4 GB	1.1 GB	182.1 KB
1551	58/bd35cf	2154504	run_method (simulated/experiment_1/gene+weissman_method+NTC-29)	COMPLETED	0	2022-06-13 08:57:00.906	3m 19s	2m 43s	76.0%	15.5 GB	16.2 GB	666.7 MB	121.7 KB
861	7a/065086	2154508	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-205)	COMPLETED	0	2022-06-13 08:57:45.908	2m 39s	2m 16s	87.7%	43.4 GB	44.1 GB	1.5 GB	144.3 KB
964	d0/4e740b	2154511	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00002)	COMPLETED	0	2022-06-13 09:00:20.910	1m 39s	1m 11s	93.5%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
1079	a7/fcad5e	2154512	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00000)	COMPLETED	0	2022-06-13 09:00:25.913	1m 44s	43.1s	50.0%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
761	ce/f6e138	2154510	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-47)	COMPLETED	0	2022-06-13 09:00:05.906	2m 39s	2m 15s	89.0%	43.4 GB	44.1 GB	1.5 GB	145.3 KB
1072	f0/613609	2154515	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method+non-targeting-00029)	COMPLETED	0	2022-06-13 09:02:45.906	1m 39s	1m 4s	94.2%	3.5 GB	4.3 GB	150.2 MB	3.7 KB
545	1c/cffd12	2154514	run_method (frangieh/control/gene+weissman_method+NO-SITE-836)	COMPLETED	0	2022-06-13 09:02:10.935	3m 9s	2m 40s	95.2%	27.9 GB	28.6 GB	1.1 GB	146.6 KB
96	be/a0ae2c	2153055	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-658)	COMPLETED	0	2022-06-12 23:51:22.870	9h 14m 47s	6h 49m 8s	99.6%	26.2 GB	27.2 GB	1.6 GB	93.2 KB
1149	b4/8af687	2154519	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00018)	COMPLETED	0	2022-06-13 09:06:10.902	1m 44s	1m 23s	95.3%	3.7 GB	4.5 GB	127.1 MB	4 KB
918	79/caac2f	2154282	run_method (papalexi/eccite_screen/gene+mimosca+NTg10)	COMPLETED	0	2022-06-13 07:00:55.441	2h 12m 24s	21m 45s	98.8%	11.7 GB	12.5 GB	708.1 MB	136.4 KB
835	5c/6ee000	2154501	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-836)	COMPLETED	0	2022-06-13 08:53:45.907	22m 14s	21m 46s	98.4%	8.9 GB	9.8 GB	1.5 GB	170 KB
594	73/2b1c2b	2154507	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-2)	COMPLETED	0	2022-06-13 08:57:21.978	19m 58s	19m 38s	98.3%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
898	3e/582d7e	2154298	run_method (papalexi/eccite_screen/gene+mimosca+NTg4)	COMPLETED	0	2022-06-13 07:10:20.438	2h 8m 44s	22m 21s	98.7%	11.7 GB	12.5 GB	708.1 MB	146.3 KB
541	f5/c9052e	2154516	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-836)	COMPLETED	0	2022-06-13 09:04:25.943	14m 59s	14m 53s	97.7%	16.5 GB	17.3 GB	1.1 GB	182.1 KB
591	25/e7b533	2154506	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-293)	COMPLETED	0	2022-06-13 08:57:20.913	22m 24s	22m 12s	98.5%	8.9 GB	9.8 GB	1.5 GB	168.4 KB
1490	67/e62879	2154419	run_method (simulated/experiment_1/gene+mimosca+NTC-14)	COMPLETED	0	2022-06-13 08:10:20.919	1h 9m 59s	6m 52s	96.9%	9.7 GB	10.4 GB	666.7 MB	105.4 KB
1002	53/e3f2ab	2154195	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00011)	COMPLETED	0	2022-06-13 06:11:09.924	3h 10m 30s	3h 10m 9s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
832	5c/956818	2154528	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-172)	COMPLETED	0	2022-06-13 09:19:25.913	3m 44s	3m 6s	95.4%	43.4 GB	44.1 GB	1.5 GB	144.6 KB
278	0e/25f179	2154517	run_method (frangieh/co_culture/gene+schraivogel_method+NO-SITE-716)	COMPLETED	0	2022-06-13 09:05:20.898	17m 59s	17m 22s	98.0%	24 GB	24.9 GB	1.6 GB	176.9 KB
1023	08/14d6a1	2154534	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method+non-targeting-00016)	COMPLETED	0	2022-06-13 09:23:20.930	33.6s	23.3s	90.1%	3.5 GB	4.1 GB	113 MB	7.1 KB
1106	58/6d701a	2154118	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00007)	FAILED	140	2022-06-13 05:24:19.906	4h 20s	4h 15s	-	-	-	-	-
1259	c6/e3e93d	2154532	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method+non-targeting-00015)	COMPLETED	0	2022-06-13 09:21:40.917	3m 39s	3m 33s	96.5%	28.3 GB	28.9 GB	1.1 GB	191.6 KB
653	82/55192c	2154535	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-993)	COMPLETED	0	2022-06-13 09:23:55.934	3m 14s	3m 4s	95.6%	43.4 GB	44.1 GB	1.5 GB	142.3 KB
1442	0b/878ee7	2154468	run_method (simulated/experiment_1/gene+mimosca+NTC-2)	COMPLETED	0	2022-06-13 08:35:05.901	52m 14s	7m 23s	97.3%	9.7 GB	10.4 GB	666.7 MB	105.3 KB
1499	c7/7e419f	2154537	run_method (simulated/experiment_1/gene+weissman_method+NTC-16)	COMPLETED	0	2022-06-13 09:25:20.912	2m 34s	2m 5s	96.8%	15.6 GB	16.2 GB	666.7 MB	119.7 KB
522	18/365519	2154524	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-605)	COMPLETED	0	2022-06-13 09:16:00.903	12m 19s	11m 55s	97.4%	16.6 GB	17.4 GB	1.1 GB	182 KB
1221	f3/261ec7	2154464	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de+non-targeting-00006)	COMPLETED	0	2022-06-13 08:31:05.904	59m 24s	59m 17s	98.7%	6.4 GB	7.3 GB	1.1 GB	194.5 KB
669	2a/55c635	2154539	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-570)	COMPLETED	0	2022-06-13 09:27:20.915	3m 39s	3m 26s	95.5%	43.4 GB	44.1 GB	1.5 GB	143.7 KB
281	3c/21d5c8	2154544	run_method (frangieh/co_culture/gene+weissman_method+NO-SITE-716)	COMPLETED	0	2022-06-13 09:31:00.920	3m 54s	3m 20s	95.7%	40.9 GB	41.6 GB	1.6 GB	148.3 KB
539	77/8405d1	2154527	run_method (frangieh/control/gene+seurat_de+NO-SITE-172)	COMPLETED	0	2022-06-13 09:19:05.916	16m 14s	16m 4s	98.1%	6.6 GB	7.4 GB	1.1 GB	172.2 KB
863	9b/df67a2	2154523	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-716)	COMPLETED	0	2022-06-13 09:13:20.923	22m 49s	21m 55s	98.4%	8.9 GB	9.8 GB	1.5 GB	169.7 KB
1390	8c/967e20	2154546	run_method (schraivogel/ground_truth_tapseq/gene+mimosca+non-targeting-00018)	COMPLETED	0	2022-06-13 09:35:20.918	1m 34s	59s	94.0%	525.5 MB	1.2 GB	57.9 MB	3.3 KB
693	54/e90a3d	2154545	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-736)	COMPLETED	0	2022-06-13 09:34:55.935	3m 39s	3m 25s	95.9%	43.4 GB	44.1 GB	1.5 GB	143.3 KB
1081	0a/b44d80	2154549	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00001)	COMPLETED	0	2022-06-13 09:38:35.917	1m 34s	1m 23s	93.2%	3.7 GB	4.5 GB	127.1 MB	4 KB
510	71/4f9368	2154538	run_method (frangieh/control/gene+schraivogel_method+NO-SITE-38)	COMPLETED	0	2022-06-13 09:27:10.949	13m 9s	12m 27s	97.5%	16.4 GB	17.2 GB	1.1 GB	182.1 KB
889	44/bd8ab5	2154541	run_method (papalexi/eccite_screen/gene+seurat_de+NTg2)	COMPLETED	0	2022-06-13 09:28:20.911	11m 59s	10m 59s	97.3%	4.3 GB	5.1 GB	730.2 MB	180 KB
473	ca/76b16b	2154551	run_method (frangieh/control/gene+weissman_method+NO-SITE-187)	COMPLETED	0	2022-06-13 09:40:10.912	2m 49s	2m 26s	95.0%	27.9 GB	28.6 GB	1.1 GB	148.1 KB
745	f5/a73891	2154553	run_method (frangieh/ifn_gamma/gene+weissman_method+NO-SITE-505)	COMPLETED	0	2022-06-13 09:40:21.909	2m 38s	2m 13s	89.6%	43.4 GB	44.1 GB	1.5 GB	141.8 KB
894	84/0ee6b4	2154462	run_method (papalexi/eccite_screen/gene+mimosca+NTg3)	COMPLETED	0	2022-06-13 08:30:36.827	1h 14m 18s	25m 29s	98.8%	11.7 GB	12.5 GB	708.1 MB	139.2 KB
974	03/eb6df6	2154187	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00004)	COMPLETED	0	2022-06-13 06:04:49.914	3h 40m 25s	3h 39m 52s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
1089	b5/92ee14	2154558	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de+non-targeting-00003)	COMPLETED	0	2022-06-13 09:45:15.970	1m 44s	1m 40s	95.3%	3.7 GB	4.5 GB	127.1 MB	4 KB
100	d0/e73587	2153059	run_method (frangieh/co_culture/gene+mimosca+ONE-NON-GENE-SITE-892)	COMPLETED	0	2022-06-12 23:51:26.588	9h 57m 48s	5h 3m 29s	99.6%	26.2 GB	27.2 GB	1.6 GB	86.6 KB
970	0d/cd3253	2154239	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00003)	COMPLETED	0	2022-06-13 06:40:20.442	3h 9m 59s	3h 9m 19s	99.6%	5.8 GB	8.3 GB	113 MB	3.1 KB
1244	60/c2f40d	2154529	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00012)	COMPLETED	0	2022-06-13 09:19:45.911	30m 34s	30m 17s	98.9%	27.5 GB	28.4 GB	1.1 GB	196.9 KB
878	a1/3cc11d	2154565	run_method (liscovitch/experiment_big/chromatin+liscovitch_method+NT-1)	COMPLETED	0	2022-06-13 09:50:21.977	37.6s	11.9s	85.5%	449.2 MB	1.1 GB	76.7 MB	4.2 KB
707	ec/32bc5e	2154543	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-813)	COMPLETED	0	2022-06-13 09:30:30.922	22m 19s	21m 49s	98.7%	8.9 GB	9.8 GB	1.5 GB	166.6 KB
1360	8b/bde847	2154568	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method+non-targeting-00011)	COMPLETED	0	2022-06-13 09:52:50.904	1m 34s	35.1s	91.5%	954.3 MB	1.8 GB	95 MB	3.6 KB
602	9b/f5d693	2154548	run_method (frangieh/ifn_gamma/gene+schraivogel_method+ONE-NON-GENE-SITE-290)	COMPLETED	0	2022-06-13 09:36:55.913	18m 24s	18m 3s	98.2%	25.7 GB	26.5 GB	1.5 GB	175.7 KB
1115	61/361841	2154573	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00009)	COMPLETED	0	2022-06-13 09:55:20.900	33.7s	23.6s	91.5%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
601	98/2615f2	2154574	run_method (frangieh/ifn_gamma/gene+weissman_method+ONE-NON-GENE-SITE-241)	COMPLETED	0	2022-06-13 09:55:55.939	2m 49s	2m 27s	90.2%	43.4 GB	44.1 GB	1.5 GB	144.2 KB
1090	6f/360da5	2154175	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca+non-targeting-00003)	FAILED	140	2022-06-13 05:58:54.930	4h 25s	4h 20s	-	-	-	-	-
990	fc/1534fc	2154222	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca+non-targeting-00008)	COMPLETED	0	2022-06-13 06:29:05.441	3h 33m 2s	3h 32m 35s	99.6%	5.8 GB	8.3 GB	113 MB	3 KB
523	69/a3a46a	2154557	run_method (frangieh/control/gene+seurat_de+NO-SITE-605)	COMPLETED	0	2022-06-13 09:44:55.907	17m 12s	16m 38s	98.0%	6.6 GB	7.4 GB	1.1 GB	170.6 KB
886	f9/22866c	2154575	run_method (papalexi/eccite_screen/gene+weissman_method+NTg1)	COMPLETED	0	2022-06-13 09:58:45.923	3m 22s	1m 56s	95.7%	17.6 GB	18.2 GB	708.1 MB	172.5 KB
739	5e/69d773	2154552	run_method (frangieh/ifn_gamma/gene+seurat_de+NO-SITE-694)	COMPLETED	0	2022-06-13 09:40:20.909	22m 47s	22m 8s	98.5%	8.9 GB	9.8 GB	1.5 GB	170.1 KB
862	df/479e45	2154564	run_method (frangieh/ifn_gamma/gene+schraivogel_method+NO-SITE-716)	COMPLETED	0	2022-06-13 09:50:20.916	12m 52s	12m 46s	97.9%	25.6 GB	26.5 GB	1.5 GB	175.8 KB
931	38/442fc9	2154582	run_method (papalexi/eccite_screen/protein+weissman_method+NTg3)	COMPLETED	0	2022-06-13 10:03:13.897	38.8s	11s	82.3%	353 MB	1 GB	49.6 MB	3.3 KB
901	5b/ca3fb0	2154569	run_method (papalexi/eccite_screen/gene+seurat_de+NTg5)	COMPLETED	0	2022-06-13 09:54:25.904	11m 47s	11m 8s	96.0%	4.3 GB	5.1 GB	730.2 MB	185.3 KB
1528	12/2b5732	2154559	run_method (simulated/experiment_1/gene+schraivogel_method+NTC-24)	COMPLETED	0	2022-06-13 09:47:00.904	23m 22s	22m 45s	98.4%	20.2 GB	21.1 GB	703.8 MB	126.8 KB
655	70/114bf7	2154560	run_method (frangieh/ifn_gamma/gene+seurat_de+ONE-NON-GENE-SITE-931)	COMPLETED	0	2022-06-13 09:49:15.912	22m 7s	21m 51s	98.5%	8.9 GB	9.8 GB	1.5 GB	166.3 KB
1139	fc/e15cad	2154587	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method+non-targeting-00015)	COMPLETED	0	2022-06-13 10:11:23.911	38.8s	24.3s	88.1%	3.6 GB	4.3 GB	105.1 MB	7.3 KB
1393	e0/cda58e	2154588	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de+non-targeting-00019)	COMPLETED	0	2022-06-13 10:12:03.909	38.8s	17.7s	85.2%	487.1 MB	1.3 GB	79.9 MB	4 KB
1228	94/918b3a	2154555	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method+non-targeting-00008)	COMPLETED	0	2022-06-13 09:43:01.908	30m 21s	30m 12s	98.9%	27.5 GB	28.4 GB	1.1 GB	196.8 KB
